BASMID,EDCPUB,SPUBCHOIX,SCONSIDR,SEENJOY,SEGRADES,SEABSNT,SEFUTUREX,SEGRADEQ,FSSPORTX,FSVOL,FSMTNG,FSPTMTNG,FSATCNFN,FSFUNDRS,FSCOMMTE,FSCOUNSLR,FSFREQ,FSNOTESX,FSMEMO,FCSCHOOL,FCTEACHR,FCSTDS,FCORDER,FCSUPPRT,FHHOME,FHWKHRS,FHAMOUNT,FHCAMT,FHPLACE,FHCHECKX,FHHELP,FOSTORY2X,FOCRAFTS,FOGAMES,FOBUILDX,FOSPORT,FORESPON,FOHISTX,FODINNERX,FOLIBRAYX,FOBOOKSTX,HDHEALTH,CDOBMM,CDOBYY,CSEX,CSPEAKX,HHTOTALXX,RELATION,P1REL,P1SEX,P1MRSTA,P1EMPL,P1HRSWK,P1MTHSWRK,P1AGE,P2GUARD,TTLHHINC,OWNRNTHB,DSBLTY,HHPARN16X,HHPARN16_BRD,NUMSIBSX,PARGRADEX,RACEETHN,INTACC,ALLGRADEX,CENREG,ZIPLOCL
20161110164,1,1,1,2,1,3,5,2,1,1,1,2,2,1,2,1,20,2,2,2,2,2,2,3,1,1,3,1,1,3,1,2,2,1,1,1,1,1,4,2,1,1,4,2000,2,2,5,1,1,2,1,1,40,12,43,1,8,2,2,1,1,2,5,3,1,10,2,41
20161110167,1,2,2,2,2,3,5,2,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,1,4,1,1,2,1,3,1,2,1,1,2,1,1,1,7,2,2,1,11,2001,1,2,6,2,1,1,1,1,45,12,50,1,9,1,2,1,1,2,5,4,1,9,1,21
20161110168,1,2,2,1,2,2,6,2,1,1,1,1,1,1,2,2,5,1,1,1,1,1,1,1,4,7,1,1,1,3,3,1,2,1,1,1,2,2,4,1,2,1,4,2002,2,2,4,2,1,1,1,1,50,12,46,1,10,1,2,1,1,1,4,3,1,8,4,22
20161110184,1,2,2,1,5,1,5,3,1,2,1,2,1,1,2,2,3,1,1,2,1,2,1,1,3,1,3,3,1,4,3,2,1,1,2,2,2,2,3,1,2,1,4,2008,2,2,5,1,1,2,1,1,35,12,38,1,9,1,2,1,1,2,5,3,1,2,2,21
20161110195,1,1,2,1,2,2,5,3,1,1,1,1,1,2,2,2,15,1,1,1,1,1,1,1,3,10,1,2,1,4,3,1,1,1,1,1,1,1,5,2,2,1,8,2005,2,2,7,2,3,1,1,1,40,12,41,1,2,1,2,1,1,4,3,2,1,5,2,11
20161110203,1,2,2,2,1,0,6,1,1,2,1,1,1,2,2,2,4,1,1,4,2,4,4,2,3,4,3,1,1,4,3,1,1,1,1,1,1,2,7,1,1,2,5,2007,2,2,4,1,1,2,1,1,43,12,41,1,7,1,2,1,1,1,3,1,1,3,2,12
20161110204,2,2,1,2,5,4,5,3,1,1,1,2,1,2,1,1,5,1,1,1,2,1,1,1,6,-1,-1,-1,-1,-1,-1,2,1,1,1,1,2,2,4,2,1,2,8,2010,1,2,4,6,1,2,5,1,30,12,38,2,9,1,1,2,2,0,3,1,1,K,1,21
20161110222,1,1,2,3,1,0,5,1,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,4,6,1,1,1,3,1,1,2,1,2,2,2,2,1,2,2,1,1,2001,1,2,6,1,1,2,1,5,-1,0,46,1,6,1,2,1,1,3,2,4,2,9,4,21
20161110235,1,3,2,1,1,5,5,1,1,2,1,1,1,1,2,2,5,2,1,1,1,1,1,1,4,5,1,1,1,4,3,1,1,1,1,1,1,1,7,2,2,3,6,2008,1,5,5,2,1,2,1,5,-1,6,52,1,3,1,2,1,1,2,1,3,1,2,2,42
20161110249,1,2,2,2,1,0,5,2,1,1,1,2,1,1,2,2,5,1,1,1,1,1,1,1,2,4,1,2,1,4,2,1,1,2,1,2,1,2,2,2,2,1,4,2003,2,2,4,2,1,1,1,1,60,12,50,1,9,1,2,1,1,1,4,1,1,7,3,21
20161110319,2,2,1,4,4,0,1,5,1,2,1,2,1,1,2,1,6,1,1,4,2,2,3,2,1,1,1,2,1,3,2,2,2,2,2,2,1,1,0,1,2,4,4,1999,2,2,4,5,5,2,1,6,-1,0,78,2,3,1,1,4,2,1,1,1,4,9,3,12
20161110331,1,1,1,2,5,10,4,3,2,2,1,1,2,1,2,1,3,1,1,3,2,2,2,2,3,4,1,1,1,4,4,1,1,1,2,1,1,1,5,2,2,3,9,2008,1,2,3,1,1,2,5,3,-1,11,35,2,1,2,2,2,2,1,2,3,1,1,1,21
20161110340,1,2,2,3,3,2,5,3,1,1,1,2,2,1,2,1,2,1,1,2,2,2,1,1,4,8,1,1,1,3,1,2,2,2,2,2,1,2,4,2,2,1,7,1998,1,2,4,1,1,2,1,1,20,12,54,1,10,1,1,1,1,1,4,1,1,11,2,13
20161110344,1,1,2,2,3,1,5,3,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,4,5,1,1,1,3,2,1,2,1,1,1,1,1,4,2,1,1,4,2000,1,2,4,1,6,2,1,1,36,12,44,1,7,2,2,4,1,1,3,3,1,10,4,22
20161110366,1,2,2,1,5,4,6,2,1,1,1,1,2,1,2,2,10,1,1,1,1,1,1,1,3,5,1,1,1,4,3,1,1,1,2,1,2,2,7,2,2,1,4,2010,2,2,6,2,1,1,1,1,40,12,46,1,9,1,2,1,1,3,4,3,1,K,2,31
20161110373,2,3,2,1,1,0,6,1,1,1,1,2,1,1,1,2,19,2,1,1,1,1,2,1,4,5,3,3,1,3,2,1,1,1,1,1,1,1,7,1,1,1,6,2007,1,2,4,1,1,2,1,1,45,12,43,1,10,1,2,1,1,1,5,3,1,3,2,21
20161110374,1,2,2,3,1,0,6,3,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,3,5,1,1,1,4,3,1,1,1,1,2,2,1,4,1,2,1,5,2007,2,2,4,1,1,2,1,1,37,9,46,1,7,1,1,1,1,1,3,1,1,3,3,42
20161110396,1,1,1,3,2,5,4,2,2,1,1,2,1,2,2,2,3,1,1,1,2,1,1,2,3,1,1,2,1,4,4,1,1,1,2,1,2,2,0,2,2,1,7,2008,1,2,2,1,1,2,4,3,-1,0,38,2,1,2,2,2,2,0,3,1,1,2,2,21
20161110398,1,1,2,1,1,2,5,2,1,1,1,2,1,1,2,2,5,1,1,1,1,1,1,1,4,2,1,1,2,4,4,1,1,1,1,2,1,2,4,1,2,1,8,2008,2,2,6,2,1,1,1,1,40,12,40,1,9,1,2,1,1,3,4,1,1,2,4,21
20161110435,1,1,2,1,3,0,5,1,1,2,1,2,1,2,2,2,3,2,2,1,1,1,1,1,3,5,1,1,1,4,2,2,2,2,2,1,1,1,6,1,1,1,1,1997,2,3,4,3,1,2,5,1,4,9,41,2,2,2,2,2,2,0,1,3,3,11,2,21
20161110449,1,3,2,2,4,3,4,4,1,2,1,1,1,2,2,2,4,2,2,1,1,1,1,1,4,8,1,2,1,4,3,2,2,2,2,2,1,2,0,2,2,2,4,2007,2,2,2,5,5,2,2,7,-1,0,60,2,1,2,2,4,2,0,2,2,3,3,2,12
20161110459,1,2,2,2,1,0,5,1,1,1,1,2,2,1,1,1,15,2,1,2,2,2,2,2,3,8,2,2,2,2,1,1,2,2,1,2,1,1,0,2,1,1,6,1997,2,2,4,1,1,2,1,1,8,12,55,1,8,1,2,1,1,1,4,1,1,11,3,41
20161110468,1,1,2,2,1,4,5,2,2,2,1,1,2,2,2,1,4,2,1,1,1,1,1,1,3,3,1,1,1,4,2,2,1,2,1,1,1,1,7,2,2,2,8,2000,1,3,8,2,1,1,1,1,40,12,50,1,3,2,2,1,1,3,2,3,1,10,4,11
20161110493,1,3,2,1,5,5,6,3,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,4,3,2,2,1,4,4,1,1,1,2,1,2,2,7,1,2,1,12,2006,2,2,4,1,1,2,5,1,30,12,41,2,3,3,2,2,2,2,3,3,4,3,4,21
20161110498,1,3,2,2,5,5,5,3,1,1,1,1,1,2,2,1,4,1,1,2,2,2,2,2,3,5,2,2,1,4,3,1,1,1,1,1,2,1,4,1,2,1,8,2008,2,2,4,1,1,2,1,5,-1,0,42,1,5,2,2,1,1,1,3,4,1,1,2,12
20161110512,1,2,2,1,1,3,6,2,1,2,1,2,1,2,2,1,5,2,1,2,2,2,1,2,3,4,3,1,1,3,1,1,2,2,1,1,1,1,4,1,2,1,6,2000,1,2,4,2,1,1,1,2,30,12,59,1,7,1,2,1,1,1,4,1,1,10,4,32
20161110553,1,2,2,2,5,1,5,2,1,1,1,2,1,1,2,2,3,1,1,1,1,1,1,1,3,2,1,2,1,4,3,1,1,1,1,1,1,1,5,2,1,1,1,2007,1,2,2,1,1,2,3,1,40,12,41,2,8,1,2,2,2,0,4,1,1,3,1,21
20161110564,1,2,2,2,2,9,4,3,2,2,2,2,2,1,2,2,15,2,2,2,2,2,2,1,6,-1,-1,-1,-1,-1,-1,2,2,1,2,1,1,1,7,2,2,1,1,1999,1,2,6,1,1,2,1,1,40,12,36,1,9,3,2,1,1,2,2,3,1,12,2,31
20161110585,1,1,2,1,1,4,6,1,1,2,1,1,1,2,2,1,30,2,2,1,1,1,1,1,2,4,1,1,1,3,1,1,2,2,1,2,1,1,6,2,2,1,11,1997,1,2,3,2,1,1,1,6,-1,12,62,1,9,1,2,1,1,0,4,1,1,12,1,21
20161110594,1,2,1,2,5,6,4,1,1,1,1,1,1,1,2,2,4,1,1,1,1,1,1,1,4,5,1,1,1,4,3,1,1,2,1,1,2,2,5,2,1,2,7,2008,2,2,4,2,1,1,3,2,25,6,28,1,3,1,1,1,1,1,3,1,1,2,2,21
20161110597,1,2,2,2,2,5,6,2,1,2,2,2,2,1,2,2,5,1,1,2,2,2,2,2,2,2,1,1,1,3,1,2,1,1,2,1,1,1,4,2,1,1,5,2002,1,2,2,1,1,2,3,2,50,12,39,2,3,1,2,2,2,0,4,1,1,8,1,33
20161110622,2,2,1,2,1,4,6,1,1,1,1,1,1,1,2,2,10,2,1,2,1,2,3,3,3,8,1,2,1,3,1,2,2,2,2,1,2,2,3,2,1,1,8,2004,2,2,3,1,1,2,1,5,-1,7,40,1,10,1,2,1,1,0,5,1,1,6,2,11
20161110647,1,2,2,1,1,2,6,2,1,2,1,2,2,1,2,2,12,2,1,2,2,2,2,1,2,2,1,1,1,3,1,2,1,1,1,2,1,2,6,2,2,1,5,2002,2,2,3,1,1,2,3,1,40,12,45,2,9,1,2,2,2,1,5,1,1,8,2,31
20161110670,1,2,2,1,1,3,6,1,1,2,1,2,1,1,2,2,3,1,1,1,1,2,1,1,4,5,1,1,1,4,4,1,1,1,2,1,1,2,6,2,1,1,11,2005,2,2,4,1,1,2,1,1,45,12,42,1,10,1,2,1,1,1,4,1,1,4,3,21
20161110674,2,1,2,2,1,5,5,2,1,2,1,2,2,2,2,2,3,2,1,1,1,1,1,1,4,2,1,1,1,4,5,1,2,2,2,2,1,1,7,2,2,1,1,2000,1,2,4,2,1,1,1,1,40,12,53,1,10,1,2,1,1,0,4,1,1,10,4,11
20161110692,1,3,2,2,2,2,6,3,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,3,5,1,1,1,4,3,1,1,2,1,2,1,1,3,2,2,1,8,1998,1,2,6,2,1,1,1,1,40,12,51,1,7,1,2,1,1,3,3,3,1,12,4,11
20161110699,1,1,2,2,1,5,5,3,1,1,1,2,1,1,2,1,4,2,1,1,2,1,2,2,3,2,3,2,1,3,1,1,2,1,2,1,1,1,4,2,1,2,6,2005,1,2,6,2,1,1,1,1,45,12,38,1,10,1,1,1,1,1,5,3,1,5,2,21
20161110703,2,2,2,2,1,1,5,2,1,1,1,1,1,1,1,2,7,1,1,2,1,1,2,1,3,5,2,2,1,4,3,2,2,1,1,1,1,2,7,2,2,1,6,2003,1,2,4,1,1,2,1,1,40,12,48,1,9,1,2,1,1,1,3,1,1,7,2,21
20161110709,2,2,2,1,1,3,6,1,1,1,1,2,1,1,2,1,5,1,1,1,1,1,1,2,3,1,1,1,1,4,3,1,1,1,1,1,1,2,3,1,1,1,2,2007,2,2,4,1,1,2,1,2,20,12,48,1,10,1,2,1,1,1,5,1,1,3,2,21
20161110713,1,1,2,2,5,3,6,3,1,1,1,2,1,2,2,2,35,1,1,1,2,2,1,1,3,4,1,1,1,4,4,1,1,1,2,1,2,2,5,1,2,1,10,2008,2,2,5,1,1,2,1,1,40,12,47,1,9,1,2,1,1,2,5,3,1,1,2,21
20161110722,1,3,2,1,1,0,6,1,1,2,1,2,1,1,2,2,25,1,1,1,1,1,1,1,4,6,1,1,1,3,2,1,2,1,1,1,1,1,7,1,1,1,5,2001,1,2,4,2,1,1,1,1,45,12,55,1,8,1,2,1,1,1,3,1,3,8,2,41
20161110730,1,1,1,2,1,4,6,1,1,2,1,1,1,2,2,1,3,1,1,1,1,1,1,1,2,4,1,1,1,4,1,1,2,2,1,1,1,1,7,2,1,1,1,1998,2,2,3,1,1,2,1,1,20,12,46,1,10,1,2,1,1,0,4,1,1,12,2,21
20161110735,1,1,2,1,3,5,5,3,1,1,1,1,1,2,2,1,5,1,1,1,1,1,1,1,3,10,1,1,1,3,2,1,2,2,2,1,1,1,5,2,2,2,3,1998,1,2,3,2,1,1,1,1,40,11,60,1,7,1,1,1,1,0,4,4,1,12,4,12
20161110741,1,1,2,1,1,0,6,1,1,2,1,2,2,1,2,2,4,2,1,2,1,2,2,3,2,2,3,2,1,4,1,1,2,1,1,2,1,1,7,1,1,1,11,2002,2,2,3,1,3,2,1,5,-1,0,58,1,8,1,2,1,1,0,4,1,1,7,2,12
20161110750,1,2,2,1,1,2,5,1,1,1,1,2,1,1,1,1,6,1,1,1,1,1,1,1,4,15,1,2,1,2,5,1,2,2,2,1,1,1,4,2,2,1,12,1999,2,2,5,1,1,2,1,2,30,12,52,1,9,1,2,1,1,2,4,1,1,10,4,13
20161110767,1,1,2,1,2,6,6,2,2,1,1,1,1,1,1,2,3,2,1,3,2,2,2,2,4,20,2,2,1,1,2,2,2,2,1,1,1,2,7,2,2,3,4,2002,2,2,5,2,1,2,1,5,-1,9,32,1,9,1,2,1,1,2,5,3,1,8,4,21
20161110779,1,3,2,1,2,6,2,3,1,2,1,1,1,1,2,2,5,2,2,1,1,1,1,1,4,10,1,2,1,4,4,1,1,1,1,1,2,1,7,1,1,1,10,2007,2,2,3,2,1,2,1,5,-1,0,45,1,1,1,2,1,1,0,2,1,3,2,4,21
20161110801,1,2,2,2,1,20,2,3,1,2,1,1,1,2,2,2,5,1,1,1,1,1,1,1,6,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,1,2,2,4,12,2000,2,1,5,2,1,1,1,1,40,12,42,1,8,1,1,1,1,2,3,3,1,8,2,12
20161110833,1,1,2,1,1,5,6,1,1,1,1,2,1,1,2,2,10,1,1,1,1,1,1,1,4,15,1,1,1,3,1,2,2,1,1,1,1,1,5,2,2,1,10,1997,2,2,3,1,1,2,1,1,40,12,50,1,7,1,2,1,1,0,4,3,1,12,2,13
20161110837,1,2,2,1,1,3,4,1,1,2,2,1,1,2,2,2,3,2,2,1,1,1,1,2,2,2,3,3,1,4,1,2,2,1,2,1,1,2,7,2,2,1,10,2004,2,2,4,1,1,2,1,1,40,12,44,1,10,1,2,1,1,1,4,1,1,5,2,22
20161110838,1,2,2,1,2,6,6,2,1,2,1,2,1,2,2,2,4,2,1,1,2,2,1,2,3,5,1,1,1,4,2,1,1,1,1,2,2,1,5,2,1,2,11,2002,1,2,4,1,1,2,1,1,35,12,40,1,10,1,2,1,1,1,5,1,1,7,1,21
20161110844,2,1,1,1,1,3,6,1,1,1,1,1,1,1,2,2,3,2,1,1,2,2,2,1,3,3,1,2,1,4,2,1,1,1,1,1,1,1,3,2,1,1,5,2007,1,2,4,2,1,1,1,1,40,9,49,1,8,1,2,1,1,1,5,2,1,3,3,13
20161110850,1,3,2,2,1,1,6,1,2,2,2,2,2,2,2,2,0,2,2,2,3,2,2,2,4,16,1,2,1,1,1,2,2,2,2,2,1,2,1,2,2,4,8,1999,1,2,4,2,1,1,1,1,40,12,55,1,3,1,2,1,1,1,1,4,1,11,1,11
20161110884,1,2,2,2,1,0,6,1,1,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,4,8,1,1,1,4,2,1,2,1,2,2,2,2,5,1,2,1,9,2002,2,2,4,2,1,1,1,1,60,12,48,1,8,1,2,1,1,1,4,1,1,9,2,21
20161110888,1,1,1,1,2,0,6,2,1,1,1,1,1,1,1,2,20,1,1,1,1,1,1,1,4,8,1,2,1,4,3,2,2,1,2,1,1,2,4,2,2,1,9,2006,2,2,4,2,1,1,1,2,15,4,34,1,8,2,2,1,1,1,4,1,1,4,4,21
20161110902,1,1,2,2,1,1,6,1,1,2,1,1,1,1,2,1,10,2,1,1,1,1,1,2,4,25,1,2,1,4,1,2,2,2,2,1,1,2,3,1,1,1,2,1999,1,2,4,2,1,1,1,1,40,12,48,1,10,1,2,1,1,1,5,1,1,11,1,21
20161110920,1,2,2,2,2,3,6,3,1,2,1,1,1,2,2,1,11,1,1,2,2,2,2,3,3,2,1,2,1,4,3,1,1,1,1,1,1,1,5,1,1,2,3,2006,2,2,2,1,1,2,5,1,38,12,40,2,3,1,1,2,2,0,4,2,1,4,2,21
20161110951,1,1,1,1,1,1,6,1,1,2,1,1,1,1,2,2,3,1,1,1,1,1,1,1,4,6,1,1,1,4,3,1,1,1,1,1,1,1,4,2,1,1,8,2002,1,2,5,1,1,2,1,1,55,12,52,1,8,1,2,1,1,2,2,3,1,8,2,11
20161110952,1,3,2,2,1,6,5,2,1,2,1,2,2,1,2,2,6,1,1,2,2,2,3,2,4,3,1,1,1,3,1,1,2,2,2,1,2,2,6,2,1,2,6,2002,2,2,4,1,1,2,1,1,40,12,36,1,7,3,2,1,1,1,5,1,1,8,2,42
20161110966,1,1,1,1,1,1,6,1,1,2,1,1,1,1,2,1,8,1,1,2,2,4,2,3,3,5,3,1,1,4,3,1,1,1,1,1,1,1,2,1,1,1,7,2005,1,2,6,1,2,2,1,1,55,12,33,1,8,1,1,1,1,0,4,2,1,5,2,21
20161110986,1,2,1,2,1,4,6,2,1,1,1,2,2,1,1,2,7,2,1,2,3,3,2,3,3,6,3,3,1,4,3,1,1,1,2,1,1,1,7,2,1,2,5,2007,2,2,2,1,1,2,3,1,40,12,46,2,9,1,2,2,2,0,5,2,1,3,2,43
20161111046,1,2,1,2,5,3,5,3,1,1,1,2,1,1,2,1,6,1,1,2,2,2,1,2,3,3,3,1,2,4,3,2,2,1,1,1,1,1,7,2,2,1,9,2005,2,2,5,2,1,1,3,1,40,12,52,2,10,1,2,3,2,3,5,1,1,4,3,21
20161111048,1,1,2,2,5,0,6,1,1,1,1,1,1,1,2,2,25,2,1,2,2,2,2,2,3,2,1,1,1,4,2,1,1,2,1,1,1,1,7,1,2,2,10,2009,1,2,5,1,1,2,1,5,-1,0,40,1,10,1,2,1,1,1,5,4,1,K,4,13
20161111050,1,2,2,2,5,2,3,4,1,1,1,2,1,1,2,2,6,1,1,2,2,2,1,2,3,3,1,2,1,4,3,2,1,2,2,1,2,2,3,2,1,2,10,2008,1,2,4,1,1,2,1,1,40,12,38,1,7,1,1,1,1,0,2,1,1,1,3,42
20161111062,1,3,2,2,5,3,3,3,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,4,2,1,1,1,4,4,1,1,1,1,1,1,1,7,2,1,2,11,2010,2,6,3,2,1,1,5,1,40,12,37,1,3,3,2,1,1,0,3,3,1,K,1,11
20161111070,2,2,2,1,1,2,6,2,1,1,1,1,1,1,2,2,6,1,1,1,1,1,2,1,3,2,3,1,1,4,3,1,2,1,2,1,1,1,7,2,2,2,12,2010,1,2,2,1,1,2,5,3,-1,9,45,2,6,1,2,2,2,0,4,2,1,1,2,21
20161111072,1,2,2,3,2,6,3,3,2,2,1,2,1,1,2,1,3,1,2,2,1,1,2,3,4,15,2,2,1,4,2,2,2,1,1,2,2,2,6,2,1,3,3,1998,2,2,3,2,3,1,1,1,50,12,48,1,9,1,1,1,1,0,4,1,1,12,2,41
20161111091,2,3,2,1,5,4,6,2,1,1,1,1,1,1,2,2,3,1,1,2,2,2,1,1,3,1,3,1,1,4,3,1,1,1,1,1,2,1,3,1,2,1,10,2010,2,2,3,1,1,2,1,1,45,10,45,1,9,1,2,1,1,0,5,2,1,K,2,21
20161111111,1,3,2,2,5,7,6,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,4,3,1,1,1,1,1,2,1,4,1,2,1,3,2010,2,2,3,2,1,1,5,1,25,11,35,1,3,1,2,1,1,0,2,3,3,K,4,13
20161111115,1,2,2,1,1,0,6,1,1,2,1,1,1,1,2,1,5,1,1,1,1,1,2,1,4,18,1,1,1,2,1,2,2,1,2,2,2,2,7,2,2,1,1,2000,1,2,3,1,1,2,3,1,50,12,49,2,7,1,2,2,2,1,4,1,1,10,2,42
20161111116,1,2,1,2,1,6,6,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,4,15,1,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,10,2000,2,2,4,1,1,2,1,1,40,12,42,1,9,1,2,1,1,0,5,4,1,10,2,13
20161111118,1,3,1,1,5,0,5,1,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,3,1,1,1,1,4,2,1,1,1,1,1,1,2,2,2,2,1,6,2009,1,2,4,2,1,1,1,2,10,12,34,1,8,1,2,1,1,1,4,1,1,1,3,21
20161111124,1,2,1,2,1,5,2,3,1,1,1,1,1,1,2,1,5,1,1,2,2,2,2,2,3,7,2,2,1,3,5,2,2,2,1,1,1,1,2,1,1,2,4,2001,1,6,4,1,1,2,1,1,40,12,53,1,8,1,2,1,1,1,3,2,1,9,2,21
20161111130,1,1,2,2,5,2,5,3,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,4,5,1,1,1,4,4,2,1,2,2,1,2,2,7,2,1,3,12,2009,1,6,6,1,1,2,1,5,-1,0,38,1,3,1,2,1,1,0,1,4,4,1,1,11
20161111133,1,2,2,2,1,0,5,1,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,4,2,3,1,2,1,4,5,2,2,2,2,2,2,2,7,2,2,1,11,2002,2,2,4,1,1,2,1,1,40,12,41,1,9,1,2,1,1,1,4,3,1,7,2,31
20161111145,1,3,1,2,2,4,6,1,1,1,1,1,1,1,2,1,18,2,1,2,1,2,1,1,2,5,1,1,1,4,5,1,2,2,1,2,1,1,5,1,1,2,6,1999,2,2,5,5,5,2,1,1,20,12,63,1,6,1,2,4,1,0,3,2,1,11,1,21
20161111146,1,2,1,4,4,65,1,5,2,2,1,1,1,2,2,1,4,1,1,1,2,1,3,2,5,-1,-1,-1,-1,-1,-1,2,2,2,2,2,1,1,7,2,1,2,7,1999,2,2,6,1,1,2,5,7,-1,0,44,1,7,2,1,1,1,1,3,1,1,10,1,21
20161111183,1,2,1,2,1,2,6,1,1,1,1,2,1,1,1,1,12,1,1,1,2,1,1,1,4,10,1,1,1,2,1,2,1,2,1,1,2,2,3,2,1,1,8,1997,2,2,5,1,1,2,1,1,40,12,40,1,10,1,2,1,1,2,3,1,1,12,2,21
20161111198,1,2,2,2,3,4,5,3,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,4,5,1,1,1,2,1,2,2,2,1,1,2,1,3,2,2,1,9,1997,1,2,4,1,1,2,1,1,20,12,48,1,6,2,2,1,1,1,4,3,1,11,2,21
20161111204,1,2,1,3,1,3,6,2,2,2,1,2,2,2,2,2,4,2,1,2,1,2,2,2,2,3,1,1,1,4,1,1,2,2,1,1,1,1,5,1,2,1,10,1999,1,2,5,1,1,2,1,5,-1,0,58,1,8,1,2,1,1,1,5,1,1,10,2,41
20161111205,1,3,1,1,1,5,2,1,1,2,1,1,1,1,1,1,3,2,2,1,1,1,1,1,4,4,1,1,1,4,4,1,1,1,1,1,1,1,3,1,1,1,2,2006,2,2,4,2,1,1,1,1,8,12,50,2,3,1,2,3,2,1,4,2,1,4,4,21
20161111220,2,3,1,2,1,10,6,1,1,1,1,1,2,1,1,2,30,1,1,1,1,1,1,1,4,10,1,1,2,1,1,1,2,2,1,2,2,2,5,2,2,1,6,1998,1,2,4,1,1,2,1,1,30,12,52,1,10,1,2,1,1,1,5,1,1,12,2,21
20161111223,1,2,2,2,2,2,5,3,1,2,1,2,1,2,2,2,4,1,1,1,1,1,1,2,4,1,1,1,1,4,4,2,1,1,1,2,2,1,2,1,2,2,6,2006,1,2,4,2,1,1,1,1,45,12,40,1,9,1,2,1,1,1,5,2,1,4,2,11
20161111232,1,3,1,3,3,3,5,3,1,1,1,1,1,1,1,1,50,1,1,2,1,1,1,1,4,10,1,2,1,3,1,1,1,2,1,2,1,1,7,1,1,2,10,1998,1,2,4,1,1,2,1,5,-1,2,50,1,8,1,1,1,1,1,5,1,1,11,3,21
20161111234,1,3,2,1,2,6,5,3,2,2,1,2,2,1,2,2,5,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,1,7,2,2,2,5,2006,2,3,5,9,6,2,5,1,20,9,19,2,1,2,2,4,2,4,2,3,1,4,2,12
20161111259,1,1,2,1,2,2,6,1,1,2,1,2,1,1,2,2,5,1,1,1,1,1,2,2,2,4,1,1,1,3,1,2,1,1,1,1,1,1,7,2,2,2,2,2001,2,2,9,1,1,2,1,5,-1,0,35,1,8,1,2,1,1,6,3,1,1,10,4,21
20161111274,1,3,2,2,2,1,6,3,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2,2,3,7,1,2,1,1,5,1,1,1,2,2,2,1,2,1,1,1,12,2001,2,2,4,1,1,2,3,1,42,12,41,2,3,1,2,2,2,2,4,1,1,8,3,21
20161111286,1,3,2,2,2,1,3,3,1,2,1,2,2,2,2,2,3,2,1,2,2,1,2,2,1,0,1,1,3,2,5,1,2,2,1,1,2,2,7,2,1,2,6,2000,1,2,7,1,1,1,1,1,40,12,39,1,3,1,2,1,1,2,3,1,1,10,4,23
20161111288,1,3,2,3,4,4,2,5,2,2,2,2,2,2,2,1,3,2,2,4,2,2,1,1,6,-1,-1,-1,-1,-1,-1,2,2,1,2,2,2,2,0,2,2,3,11,1999,1,2,4,1,1,2,5,1,35,12,38,2,2,2,2,2,2,1,3,2,1,10,1,11
20161111332,1,1,2,2,1,0,5,1,1,2,1,2,1,1,2,2,4,2,1,1,1,2,3,2,4,10,1,1,1,3,3,1,2,2,1,1,1,1,5,2,2,2,2,2002,2,2,4,2,1,1,1,1,45,12,43,1,10,1,2,1,1,1,4,1,1,8,3,13
20161111333,1,1,1,2,2,2,5,3,1,2,1,2,2,1,2,2,3,1,1,2,2,2,1,2,1,3,1,1,1,2,1,2,1,2,1,1,1,2,3,2,2,2,1,2001,1,2,4,2,1,1,1,1,40,12,58,1,8,1,1,1,1,1,4,1,1,9,2,12
20161111334,2,3,1,1,2,1,6,2,1,1,1,1,1,1,2,1,5,1,1,2,1,1,1,1,4,10,1,1,2,3,2,1,2,2,2,1,1,2,4,1,2,1,3,2002,1,2,4,1,1,2,1,4,-1,0,43,1,3,2,2,1,1,2,5,2,1,9,1,21
20161111356,1,2,2,3,1,23,6,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,2,4,1,1,1,2,1,2,2,2,2,2,2,2,0,2,2,4,2,1999,2,2,4,1,1,2,1,2,20,6,57,1,7,1,2,1,1,1,3,3,1,11,4,11
20161111370,1,2,2,3,3,0,4,3,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,1,2,1,2,2,2,2,5,1,2,1,11,2002,2,2,3,1,1,2,1,1,40,12,36,1,2,3,2,1,1,0,5,4,1,7,2,42
